Name,project_id,description,emp_id,projectManagerId,startDate,endDate,status,url,Approval
EchoTech Task Manager,e1bf833d-ff7f-40fc-8b59-f8ff6736a141,"['Cryptography', '.NET', 'C#']",Emp_872,EMP_674,2022-07-10,2024-04-30,active,https://barnett-monroe.com/,Approved
VortexVision Virtual Assistant,ef1db552-e2d9-4bd8-8225-3e7fd114f8fc,"['DevOps', 'Requirements Analysis', 'Technical Writing']",Emp_873,EMP_312,2021-04-02,2024-05-02,completed,http://martin-gamble.com/,Approved
AgileWare,d5f84ef9-d02b-49bb-8f5a-19e03ec7341d,"['Network Security', 'Interaction Design', 'C#']",Emp_873,EMP_636,2020-05-06,2024-04-26,active,http://huang.net/,Approved
CyberCode Online Store,a627efc6-30f8-4fe9-beb7-4497357004d6,"['Test-Driven Development', 'Support', 'JavaScript']",Emp_873,EMP_254,2021-02-27,2024-04-21,active,https://www.marquez.net/,Approved
SwiftCode,07881771-4ddb-424b-b1de-8860de268a22,"['Kotlin', 'Google Cloud Platform', 'Python']",Emp_873,EMP_344,2024-04-01,2024-04-25,active,http://farrell-moss.com/,Rejected
BlueFinity Evoke,9d707a48-94fe-4660-8e3f-4498a0f55cb8,"['Artificial Intelligence', 'Statistical Analysis', 'Accessibility']",Emp_874,EMP_453,2022-12-21,2024-04-19,active,https://burnett.com/,Approved
DataCraft,02dc8cc2-24e9-4b76-a527-4a35d5e2a1f2,"['Kubernetes', 'CI/CD', 'Technical Writing']",Emp_874,EMP_913,2020-05-08,2024-04-27,completed,https://www.brock.com/,Rejected
DataForge Dashboard Creator,30528174-2392-42f0-986c-a4b63a89294e,"['User Research', '.NET', 'Agile Methodologies']",Emp_874,EMP_980,2020-09-15,2024-05-08,active,https://www.kelly.info/,Approved
AgileFlow,6c082d2a-36b8-4a4b-af6b-529fef5d86f3,"['Objective-C', 'Python', 'SQL']",Emp_874,EMP_917,2020-04-13,2024-04-28,completed,http://www.trujillo.info/,Rejected
MetaMind Chatbot Builder,91f85020-7681-4ced-983a-909a7c963ded,"['Angular', 'User Research', 'Node.js']",Emp_875,EMP_389,2021-10-29,2024-04-21,completed,http://nelson.biz/,Rejected
FusionSoft Email Client,8ca316ad-f080-4cd8-820e-bfd416be05a6,"['Flask', 'Agile Product Management', 'Leadership']",Emp_875,EMP_1,2021-11-11,2024-05-06,completed,https://greene.com/,Rejected
TechTrek Data Analyzer,d47029a5-e74f-4fbe-9b19-2c7d9dfa32e6,"['Azure', 'UI/UX Design', 'Wireframing']",Emp_875,EMP_95,2021-10-09,2024-04-20,active,http://www.anderson-griffith.org/,Approved
TechNova Backup Solution,a3be20b8-4e1f-424c-91fa-c193eeee707d,"['Leadership', 'Vue.js', 'PHP']",Emp_875,EMP_578,2023-06-03,2024-05-06,completed,https://ayers.com/,Rejected
SwiftCode,d021142a-2cef-4af8-b3a8-1bc6e732bb53,"['Prototyping', 'GraphQL', 'Artificial Intelligence']",Emp_876,EMP_167,2020-04-27,2024-04-29,completed,http://www.kim.net/,Approved
CyberCode Online Store,cf37a4a2-dc30-44e6-bc84-c60a59522b06,"['Problem Solving', 'NoSQL', 'Data Science']",Emp_876,EMP_686,2021-05-15,2024-04-17,active,http://garcia-wright.com/,Rejected
PixelWorks,0bacc4dd-9147-4386-97ac-c25878bceca8,"['MySQL', 'Leadership', 'Communication']",Emp_876,EMP_246,2021-07-15,2024-05-01,completed,http://www.howard.biz/,Approved
InnovatePro,ceaa27e3-ccdc-431e-ba8e-1df97aac2efd,"['Microservices', 'Docker', 'Django']",Emp_876,EMP_981,2024-04-01,2024-05-06,completed,https://mitchell.com/,Approved
AgileWare,911ffe82-76ad-4a39-9fc2-4117456cb479,"['Scrum', 'Cryptography', 'Documentation']",Emp_877,EMP_686,2020-10-11,2024-04-19,active,http://moore-johnson.biz/,Rejected
DataCraft,3cf7c4ba-9c81-49da-a1a8-03217080ced1,"['Cybersecurity', 'Google Cloud Platform', 'Data Visualization']",Emp_877,EMP_407,2023-04-28,2024-05-04,completed,http://www.martin.com/,Approved
CodeCraft Web Builder,9c86234e-a4d1-42ae-ae7d-73f6ecf06983,"['C#', 'GraphQL', 'Django']",Emp_877,EMP_386,2021-03-26,2024-04-18,completed,http://www.rogers-griffin.com/,Rejected
PixelPlex Crypto Trader,aa03b9b3-17a0-46ce-bb50-b813a6678be4,"['Node.js', 'Docker', 'Kotlin']",Emp_877,EMP_957,2020-09-18,2024-05-04,active,https://hughes.com/,Rejected
SilverLinx POS System,8e4921de-d68b-401c-819a-a505bce878af,"['MongoDB', 'Cybersecurity', 'Technical Writing']",Emp_878,EMP_565,2021-03-07,2024-04-23,completed,http://reese.com/,Approved
NexGen Mobile Scheduler,c502f7ed-da5c-425f-a485-e096a34b22d8,"['Data Science', 'Behavior-Driven Development', 'Requirements Analysis']",Emp_878,EMP_188,2023-11-02,2024-04-18,completed,http://smith.com/,Approved
QuickTech Remote Support,e66f7584-8e83-40f0-a053-934171fa7449,"['Artificial Intelligence', 'Ruby', 'Angular']",Emp_878,EMP_742,2021-03-19,2024-04-18,active,https://www.watkins-irwin.org/,Rejected
ByteBoost,4595021a-d04d-44c5-ad48-64a8c1c7dfe9,"['Behavior-Driven Development', 'Node.js', 'Wireframing']",Emp_878,EMP_895,2024-02-06,2024-04-13,active,https://www.brown-pena.biz/,Approved
CatalystCommerce,e37cf219-2589-4fa2-960d-08a38bf9945e,"['Product Management', '.NET', 'Vue.js']",Emp_879,EMP_624,2020-03-03,2024-04-30,active,http://www.wagner.com/,Approved
PixelWorks,2f44b37c-9e23-42dd-9093-f020c247c32c,"['Docker', 'Machine Learning', 'React']",Emp_879,EMP_782,2020-09-19,2024-04-19,active,https://ramirez-proctor.org/,Approved
ByteBlitz Document Manager,0a0069de-f654-474f-9b24-8f2fe43c9641,"['Support', 'Cryptography', 'JavaScript']",Emp_879,EMP_374,2022-07-03,2024-04-11,completed,http://www.peck-merritt.com/,Rejected
EchoTech Task Manager,5e7b620d-c508-4aed-ac0e-ca52d8442c37,"['UI/UX Design', 'Business Analysis', 'User Research']",Emp_879,EMP_901,2022-02-17,2024-05-08,completed,http://gray-jackson.net/,Rejected
CodeCraft Web Builder,076d74e4-1345-424a-9d63-6a104ceebed8,"['Technical Writing', 'PHP', 'Kubernetes']",Emp_880,EMP_604,2023-04-25,2024-05-03,active,https://www.davenport.com/,Approved
PixelPlex Crypto Trader,889c8e84-6b6c-41db-850b-d4ff38d873b4,"['Statistical Analysis', 'MySQL', 'Ruby']",Emp_880,EMP_925,2023-06-12,2024-04-18,active,https://merritt-jefferson.org/,Rejected
InnovaTech,6250dd30-5eaa-47ab-b576-030582a22352,"['Accessibility', 'User Stories', 'Information Security']",Emp_880,EMP_495,2023-03-10,2024-04-10,active,http://mayer.com/,Approved
SilverLinx POS System,1a5a9636-e07f-463a-9b4f-ab73cc16d79b,"['HTML', 'AWS', 'Python']",Emp_880,EMP_829,2020-11-13,2024-05-01,active,https://www.alexander-sanchez.com/,Approved
DataLink Inventory Tracker,a02d026c-06c4-41ff-bd9d-eb6026fd42fe,"['Scrum', 'Statistical Analysis', 'Penetration Testing']",Emp_881,EMP_776,2021-06-21,2024-04-11,active,http://www.rollins.com/,Approved
DataSync,783b8ae2-f490-458e-9593-dec0ae8646b9,"['Documentation', 'User Research', 'Product Management']",Emp_881,EMP_828,2021-02-06,2024-04-22,active,http://bennett.info/,Rejected
ByteBoost,33c8ebc2-d508-440d-8b4d-9821e92a1438,"['HTML', 'React', 'Wireframing']",Emp_881,EMP_412,2022-09-13,2024-04-11,completed,https://www.simmons-livingston.info/,Approved
PixelWorks,326fcf08-b818-4f35-8e57-764f5acdb012,"['Data Science', 'Agile Product Management', 'SQL']",Emp_881,EMP_293,2020-01-13,2024-04-27,completed,https://www.fuentes.info/,Rejected
PixelWare,095d8d31-b891-468c-b749-42e4c3f93c9e,"['Continuous Deployment', 'Interaction Design', 'Data Science']",Emp_882,EMP_447,2022-12-17,2024-05-09,active,http://www.ortiz.com/,Approved
CyberTech,c9254ee0-8a7e-47ee-8396-57543dd5b2ce,"['Continuous Deployment', 'Kotlin', 'Test-Driven Development']",Emp_882,EMP_839,2020-11-22,2024-04-30,completed,http://www.williams.com/,Rejected
CodeCraft Web Builder,0586971a-ee88-4134-b673-1db7b0f0eae8,"['Scrum', 'Product Management', 'Accessibility']",Emp_882,EMP_253,2020-05-21,2024-04-12,active,https://gibbs.com/,Approved
SwiftWave,7e51cd85-6aa4-4c0d-92a0-9344870c162a,"['SQL', 'Agile Methodologies', 'GraphQL']",Emp_882,EMP_699,2023-02-12,2024-04-26,active,https://www.little.biz/,Approved
InnovateSoft Budget Planner,c8d4eadb-c339-455b-b881-5f07cf7b4ccd,"['CSS', 'Requirements Analysis', 'Support']",Emp_883,EMP_854,2023-08-06,2024-04-30,completed,https://www.adams-wilson.com/,Rejected
ByteBlitz Document Manager,e865bb12-8eb3-48ad-a61f-5fae6539a5ca,"['PostgreSQL', 'Python', 'Data Analysis']",Emp_883,EMP_7,2023-02-22,2024-04-16,completed,https://parker-sanchez.com/,Approved
FusionSoft Email Client,14cd75a1-2444-4ee8-aba8-549626283a2a,"['UI/UX Design', 'Django', 'Objective-C']",Emp_883,EMP_90,2023-01-10,2024-04-12,active,https://beard.info/,Approved
TechSprint,1d853478-eabd-49ca-9171-c68d10ca4fef,"['Artificial Intelligence', 'Collaboration', 'CSS']",Emp_883,EMP_963,2022-07-28,2024-05-02,completed,http://www.buchanan.net/,Rejected
DataPulse,685273fb-29fa-45d9-9de3-e0eae72762a6,"['Leadership', 'Data Science', 'Product Management']",Emp_884,EMP_226,2020-01-04,2024-05-07,completed,http://evans-robertson.com/,Rejected
CodeCraft Web Builder,1fb8da17-4add-4af2-86a7-ee290b23732f,"['Vue.js', 'Wireframing', 'Swift']",Emp_884,EMP_277,2021-05-25,2024-05-09,completed,http://short.com/,Approved
SwiftShift Time Tracker,81ec6000-870b-45a1-bdcc-12ce74c6d233,"['Django', 'DevOps', 'AWS']",Emp_884,EMP_868,2023-11-22,2024-04-15,active,https://avila.info/,Rejected
AgileWare,8070e5a9-75ce-4b98-900a-5ef1c5d5aa21,"['Agile Product Management', 'Continuous Integration', 'Cybersecurity']",Emp_884,EMP_958,2022-10-07,2024-04-17,completed,http://robertson.com/,Rejected
QuickTech Remote Support,e403923a-bacb-496e-a237-8aee6dfc5a62,"['Continuous Deployment', 'Angular', 'Agile Product Management']",Emp_885,EMP_323,2022-05-12,2024-04-19,active,http://www.gonzales.biz/,Approved
DataLink Inventory Tracker,cc578ba3-6af3-4ed9-bba4-5b4f4ad0d8fe,"['User Stories', 'SQL', 'Penetration Testing']",Emp_885,EMP_465,2020-05-04,2024-04-22,active,http://nguyen-johnson.com/,Rejected
TechSprint,aedefb73-b068-4bfa-9b10-1a58e1df4d8e,"['JavaScript', 'Data Analysis', 'Ruby']",Emp_885,EMP_539,2020-09-14,2024-04-25,completed,https://www.long-walker.com/,Rejected
ByteBoost,b5f28946-183b-4295-ba28-d4cc189b29c4,"['Data Science', 'Penetration Testing', 'Network Security']",Emp_885,EMP_720,2020-08-16,2024-04-18,completed,https://dunn-kelley.org/,Rejected
CyberCode Online Store,cba27dec-44b7-48c6-b4bc-5054016b3ec9,"['Wireframing', 'CSS', 'Collaboration']",Emp_886,EMP_480,2023-11-13,2024-05-01,completed,http://chen.info/,Rejected
DataWave,d05642d7-06da-48fb-8186-29aa2b8fa0e7,"['Behavior-Driven Development', 'MongoDB', 'MySQL']",Emp_886,EMP_750,2023-05-20,2024-04-09,completed,http://parker.com/,Rejected
TechNova Backup Solution,874ba5ca-504f-48d3-a723-2bb47a6bc505,"['Leadership', 'DevOps', 'Product Management']",Emp_886,EMP_346,2023-01-16,2024-04-25,completed,https://www.edwards.com/,Approved
PixelPulse,aa89ea7e-0614-478c-878f-d231e0847e9b,"['Django', 'Containerization', '.NET']",Emp_886,EMP_819,2022-11-13,2024-04-16,active,https://cox.com/,Rejected
MetaMind Chatbot Builder,7a0a1675-a42f-438b-8337-2a825007ebda,"['Django', 'Agile Methodologies', 'GraphQL']",Emp_887,EMP_602,2020-03-12,2024-05-05,completed,https://www.sanders-castro.com/,Approved
InnovateSoft Budget Planner,02575114-5c65-4ca7-b7be-3517100d90d9,"['Business Analysis', 'C#', 'Network Security']",Emp_887,EMP_619,2024-01-07,2024-05-08,completed,http://harrington.org/,Rejected
ByteBlitz Document Manager,9b4533bc-5218-4a46-8d3c-cdf051e7baac,"['Kubernetes', 'PostgreSQL', 'Azure']",Emp_887,EMP_1000,2022-07-07,2024-04-13,active,https://randall.com/,Approved
DataBridge,9db14ed9-2e64-4ca1-8f45-ebcb3df90826,"['Leadership', 'Information Security', 'Prototyping']",Emp_887,EMP_829,2022-12-25,2024-04-14,active,https://arellano.net/,Rejected
FusionSoft Email Client,27e8df73-ecdc-43e6-8635-e6fed0118ebd,"['Java', 'Agile Product Management', 'Documentation']",Emp_888,EMP_871,2024-03-23,2024-05-02,completed,https://bowen-thornton.com/,Rejected
QuickTech Remote Support,f0a4adf3-452b-4514-a92c-46c7ba7b4a3e,"['User Research', 'Git', 'Continuous Integration']",Emp_888,EMP_130,2021-07-21,2024-05-02,completed,https://sawyer.com/,Approved
BlueFinity Evoke,2ddae186-f14d-4469-a474-25232fe45461,"['Statistical Analysis', 'Communication', 'HTML']",Emp_888,EMP_623,2023-09-12,2024-04-28,active,http://johnson.com/,Approved
MetaMind Chatbot Builder,dfeb7f9f-49f1-446a-ab87-e81ab2e4aae5,"['Azure', 'Product Management', 'Data Visualization']",Emp_888,EMP_942,2022-06-07,2024-05-03,completed,https://green-morgan.biz/,Rejected
DataLink Inventory Tracker,bb1ad699-3658-41e6-aaab-5121d2b602a4,"['Cybersecurity', 'AWS', 'MySQL']",Emp_889,EMP_666,2023-05-03,2024-05-09,active,http://www.ayala-nelson.com/,Approved
DataPulse,5746e4d5-ae5f-46e0-9b55-14b44d971560,"['Data Analysis', 'SQL', 'Ruby']",Emp_889,EMP_323,2020-01-18,2024-04-30,completed,https://smith-king.org/,Rejected
VortexVision Virtual Assistant,44284bda-00f8-4925-8b38-392ea03f1152,"['Test-Driven Development', 'Cybersecurity', 'Vue.js']",Emp_889,EMP_687,2021-10-06,2024-04-27,completed,http://www.ortiz-anderson.net/,Approved
CatalystCommerce,5f9d6aad-8467-420e-afb3-b65fb7f9acc1,"['HTML', 'Data Analysis', 'User Stories']",Emp_889,EMP_322,2022-01-19,2024-05-09,active,http://horton.info/,Rejected
PixelWare,ce2243ca-9d74-4df0-889c-a18d6b769728,"['React', 'Containerization', 'Artificial Intelligence']",Emp_890,EMP_126,2023-07-10,2024-04-26,active,https://www.trujillo.com/,Rejected
SwiftWave,e4441bf0-acce-4972-9468-0943771ab964,"['RESTful API', 'Data Analysis', 'Cybersecurity']",Emp_890,EMP_394,2020-01-31,2024-04-30,active,https://www.brown.com/,Rejected
Streamline Solutions CRM,54a35bff-3532-4fb9-a3bc-54320d42907d,"['Artificial Intelligence', 'Wireframing', 'Cryptography']",Emp_890,EMP_520,2020-03-01,2024-04-15,completed,https://arnold-norton.com/,Approved
DataSync,677a334d-1ab0-48fc-961a-c625be13c0d6,"['Problem Solving', 'Troubleshooting', 'Java']",Emp_890,EMP_939,2020-10-06,2024-04-21,completed,https://www.harmon.com/,Rejected
InnovaTech,8f196ff0-b677-4126-b287-90dea7af6d80,"['PostgreSQL', 'Node.js', 'Collaboration']",Emp_891,EMP_260,2023-07-24,2024-04-17,active,http://www.pratt.com/,Rejected
FusionSoft Email Client,00a8f27a-296a-456e-8caf-21584a93ce45,"['Azure', 'UI/UX Design', 'Penetration Testing']",Emp_891,EMP_860,2021-09-19,2024-05-05,active,https://ewing.net/,Rejected
DataForge Dashboard Creator,13242761-0418-48ce-8251-30a6f215ee56,"['User Research', 'Information Security', 'Continuous Deployment']",Emp_891,EMP_146,2024-04-07,2024-04-21,completed,http://www.stout.net/,Rejected
CatalystCommerce,6015526d-d9cb-4f3f-a56a-5ac78775aee7,"['Interaction Design', 'Network Security', 'Vue.js']",Emp_891,EMP_29,2020-02-27,2024-04-12,completed,http://davis-bowers.com/,Rejected
SwiftCode,a234ffb5-169a-440e-afc3-a88ebf750d46,"['Agile Methodologies', 'Continuous Integration', 'GraphQL']",Emp_892,EMP_133,2023-11-19,2024-05-09,completed,https://www.beard-daniel.com/,Rejected
PixelPlex Crypto Trader,5bf4c855-b76e-4536-9e2d-8d5caad00970,"['Continuous Integration', 'Git', 'Business Analysis']",Emp_892,EMP_644,2020-03-28,2024-04-19,completed,http://www.james-barajas.com/,Rejected
DataPulse,5386140d-54f5-4c82-889f-8238b04be92d,"['Artificial Intelligence', 'DevOps', 'Data Visualization']",Emp_892,EMP_350,2020-12-21,2024-04-10,active,https://www.carr.com/,Approved
PixelPulse,9aa4435e-f734-407f-ba7b-4330ef1f80a0,"['.NET', 'Statistical Analysis', 'Collaboration']",Emp_892,EMP_855,2020-04-02,2024-04-24,active,https://www.green-booth.com/,Rejected
DataCraft,53bb812c-2d8d-4bb2-a938-7f6e162a0bfc,"['Swift', 'Cryptography', 'Behavior-Driven Development']",Emp_893,EMP_413,2020-05-30,2024-04-19,completed,https://bryant-phillips.com/,Approved
QuickTech Remote Support,f6352af2-f1b2-4833-ac9d-a6927362b4df,"['React', 'Data Visualization', 'Objective-C']",Emp_893,EMP_871,2023-08-04,2024-04-17,completed,https://clark.info/,Rejected
CyberLink,9995ef64-3843-4756-9564-14119efca49d,"['NoSQL', 'MySQL', 'Git']",Emp_893,EMP_425,2022-09-16,2024-04-16,completed,https://garza-perry.com/,Approved
SwiftCode,f2b66d0c-f7e9-423e-88ee-6014c55910fb,"['Prototyping', 'Continuous Deployment', 'MySQL']",Emp_893,EMP_892,2022-01-29,2024-04-11,completed,https://gutierrez.com/,Rejected
MetaMind Chatbot Builder,e6d2d609-d570-4047-b61a-1e48c0f0d287,"['Continuous Integration', 'DevOps', 'Ruby']",Emp_894,EMP_726,2023-07-07,2024-04-11,completed,http://www.orozco-cook.com/,Approved
NexGen Mobile Scheduler,5abc91e6-a325-4280-8905-5f33d436c101,"['Troubleshooting', 'Cybersecurity', 'Swift']",Emp_894,EMP_27,2020-11-05,2024-05-08,completed,http://www.campbell-sanders.com/,Rejected
SwiftWave,17f78857-cd4e-4d95-95e8-e2f3874f15ba,"['Leadership', 'Kotlin', 'Flask']",Emp_894,EMP_578,2022-09-29,2024-05-04,completed,https://thomas-black.com/,Approved
CyberTech,275c6631-1385-4a1e-bd6b-45bd38de6b76,"['Node.js', 'NoSQL', 'MongoDB']",Emp_894,EMP_156,2020-03-30,2024-05-04,active,https://cooper.com/,Rejected
CyberTech,8f7a38ca-58df-4d9a-a4c7-027eb52fc033,"['Kubernetes', 'MongoDB', 'HTML']",Emp_895,EMP_22,2021-02-16,2024-04-25,completed,https://www.roberson.com/,Approved
SilverLinx POS System,4f1d3f65-fd05-4006-9617-c266eb047e8d,"['User Research', 'AWS', 'Flask']",Emp_895,EMP_806,2020-08-21,2024-05-06,active,http://horton-norman.org/,Approved
InnovateSoft Budget Planner,cf9628d0-4385-4071-ad20-8a86a6d1fbf0,"['Responsive Design', 'Requirements Analysis', '.NET']",Emp_895,EMP_157,2021-03-31,2024-05-08,completed,http://jensen-freeman.com/,Rejected
PixelWorks,34d91ac4-2885-4c97-a9dd-1f7130f38243,"['HTML', 'CSS', 'Vue.js']",Emp_895,EMP_693,2020-07-07,2024-04-13,completed,https://www.frank.com/,Rejected
DataCraft,ed2936ed-ce13-4faf-a9a5-439a12c81005,"['Troubleshooting', 'Microservices', 'Interaction Design']",Emp_896,EMP_970,2022-10-02,2024-04-13,active,https://www.sanchez-herman.com/,Approved
ByteForge,86a7cb58-c410-4dc0-8a3e-dda1ee81a5e4,"['MySQL', 'Data Science', 'GraphQL']",Emp_896,EMP_100,2023-02-11,2024-05-03,completed,https://moore.com/,Approved
DataWave,bb646cfe-0646-43e7-8383-228d03fabdd7,"['Accessibility', 'RESTful API', 'Continuous Deployment']",Emp_896,EMP_535,2023-07-01,2024-04-27,active,http://www.hughes.com/,Approved
CodeCraft,758cf844-2f88-4777-8521-1571e0d8dc6d,"['Docker', 'Objective-C', 'Continuous Integration']",Emp_896,EMP_173,2022-05-11,2024-04-28,active,http://www.harris.com/,Rejected
TechSpark,89db9918-27e0-4551-abb2-1289fa100c47,"['Support', 'Django', 'PostgreSQL']",Emp_897,EMP_652,2021-02-11,2024-05-02,active,http://www.bradley-mendez.com/,Approved
InnovateSoft Budget Planner,7f6e1c6e-9ffa-444a-8d79-de00c1d33264,"['Leadership', 'Ruby', 'Troubleshooting']",Emp_897,EMP_224,2024-02-11,2024-04-10,active,http://www.byrd.net/,Approved
EchoTech Task Manager,3bd1bcbd-6110-4c25-983a-e7065ada354a,"['JavaScript', 'Network Security', 'User Research']",Emp_897,EMP_203,2021-05-10,2024-04-14,completed,https://brown.org/,Approved
AgileTech,c77fbcf4-e90e-42b1-a0f7-7a85406cb7e9,"['Django', 'Agile Methodologies', 'Troubleshooting']",Emp_897,EMP_856,2024-02-12,2024-05-02,completed,https://wright-terry.biz/,Approved
CodeCraft,a6f4307b-99e1-44bd-b164-4cbffb9eec78,"['AWS', 'UI/UX Design', 'Business Analysis']",Emp_898,EMP_209,2023-05-29,2024-04-27,active,http://www.simpson.com/,Rejected
SilverLinx POS System,ef0e49ac-909a-403f-ac4e-5e279e33f450,"['Agile Methodologies', 'Information Security', 'MongoDB']",Emp_898,EMP_334,2021-10-01,2024-04-28,active,https://www.pruitt-stuart.net/,Rejected
SwiftWave,f8b033f4-2cfc-4001-8b8d-eaae159458d4,"['Test-Driven Development', 'User Research', 'Django']",Emp_898,EMP_466,2021-01-24,2024-04-29,completed,https://www.berg.info/,Approved
FusionSoft Email Client,a4a0de8d-dfda-46c9-94cb-5d131966da92,"['Node.js', 'Django', 'RESTful API']",Emp_898,EMP_694,2021-09-02,2024-04-15,completed,https://wood.org/,Rejected
QuickTech Remote Support,64e36c7b-8d83-451b-9d9c-c8d8ba133846,"['NoSQL', 'Swift', 'Cybersecurity']",Emp_899,EMP_308,2024-02-21,2024-04-11,active,https://www.kennedy.com/,Rejected
InnovatePro,442dfe8f-8114-4c93-a063-8b5c18deebda,"['Docker', 'Cybersecurity', 'MySQL']",Emp_899,EMP_256,2020-01-02,2024-04-16,completed,http://www.fernandez-simpson.biz/,Approved
CyberCode Online Store,d67cc999-8286-4abc-b552-e27fab0da6b9,"['Statistical Analysis', 'Responsive Design', 'Test-Driven Development']",Emp_899,EMP_981,2020-08-20,2024-04-18,completed,https://greer.biz/,Rejected
ByteBlitz Document Manager,6c837616-163a-4709-9365-9b33122c2705,"['User Stories', 'Wireframing', 'Python']",Emp_899,EMP_969,2023-10-21,2024-04-22,completed,http://jones-anderson.com/,Rejected
CodeCraft Web Builder,fc251e71-f080-414b-b4ee-63b2562eae48,"['GraphQL', 'JavaScript', 'Kotlin']",Emp_900,EMP_662,2024-02-28,2024-04-14,completed,http://www.barnes.org/,Approved
CyberLink,fa4ff5f1-2374-4310-957e-af24992aac56,"['Collaboration', 'Data Visualization', 'Kubernetes']",Emp_900,EMP_707,2024-02-25,2024-05-06,active,http://rodriguez.com/,Rejected
CodeCraft,45f8fcaf-c3ca-4518-870c-9c411e7fe780,"['Requirements Analysis', 'React', 'PostgreSQL']",Emp_900,EMP_372,2020-11-26,2024-04-15,active,https://williams-mejia.com/,Rejected
CyberTech,325a8b74-5f04-4a07-a701-0424cf942480,"['MySQL', 'Google Cloud Platform', 'React']",Emp_900,EMP_478,2022-06-27,2024-04-21,active,http://thompson.org/,Approved
